invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,profit,rating_level
4685,WALM041,Mission,Home and lifestyle,39.0,3.0,07/11/20,15:51:00,Ewallet,5.0,0.48,117.0,56.16,Low
4686,WALM068,Burleson,Fashion accessories,22.0,3.0,31/12/23,16:22:00,Credit card,4.0,0.33,66.0,21.78,Low
4687,WALM091,Little Elm,Home and lifestyle,63.0,2.0,31/10/22,20:06:00,Credit card,8.0,0.33,126.0,41.580000000000005,Medium
4688,WALM001,Houston,Fashion accessories,77.0,3.0,23/09/21,20:00:00,Credit card,6.0,0.36,231.0,83.16,Medium
4689,WALM016,Brownsville,Home and lifestyle,31.0,1.0,11/09/21,17:35:00,Credit card,9.0,0.48,31.0,14.879999999999999,High
4690,WALM027,Abilene,Fashion accessories,28.0,2.0,27/10/21,18:04:00,Credit card,7.0,0.48,56.0,26.88,Medium
4691,WALM095,Big Spring,Home and lifestyle,78.0,2.0,17/11/23,16:41:00,Credit card,8.0,0.33,156.0,51.480000000000004,Medium
4692,WALM076,Huntsville,Fashion accessories,17.0,1.0,13/10/20,20:06:00,Credit card,7.0,0.33,17.0,5.61,Medium
4693,WALM018,Frisco,Home and lifestyle,26.0,3.0,13/08/20,18:54:00,Credit card,8.0,0.48,78.0,37.44,Medium
4694,WALM004,Austin,Fashion accessories,73.0,1.0,16/08/21,18:57:00,Credit card,7.0,0.48,73.0,35.04,Medium
4695,WALM019,Pasadena,Home and lifestyle,79.0,2.0,10/11/21,20:17:00,Credit card,9.0,0.48,158.0,75.84,High
4696,WALM067,Haltom City,Fashion accessories,85.0,2.0,25/12/23,15:34:00,Credit card,8.0,0.33,170.0,56.1,Medium
4697,WALM085,Kerrville,Home and lifestyle,19.0,3.0,02/10/20,20:26:00,Credit card,4.0,0.33,57.0,18.810000000000002,Low
4698,WALM060,DeSoto,Fashion accessories,80.0,3.0,07/11/21,16:51:00,Credit card,6.0,0.33,240.0,79.2,Medium
4699,WALM043,Baytown,Home and lifestyle,61.0,2.0,05/09/23,15:48:00,Credit card,7.0,0.48,122.0,58.559999999999995,Medium
4700,WALM042,Bryan,Fashion accessories,55.0,2.0,09/10/22,15:23:00,Credit card,4.0,0.48,110.0,52.8,Low
4701,WALM093,Angleton,Home and lifestyle,16.0,1.0,28/10/20,16:22:00,Credit card,5.0,0.33,16.0,5.28,Low
4702,WALM052,Mansfield,Fashion accessories,34.0,1.0,24/10/21,17:48:00,Credit card,5.0,0.57,34.0,19.38,Low
4703,WALM051,New Braunfels,Home and lifestyle,42.0,1.0,09/08/20,17:19:00,Credit card,8.0,0.48,42.0,20.16,Medium
4704,WALM022,Mesquite,Fashion accessories,43.0,1.0,21/10/22,18:23:00,Credit card,6.0,0.48,43.0,20.64,Medium
4705,WALM090,Brownwood,Home and lifestyle,60.0,3.0,22/10/20,16:50:00,Credit card,9.0,0.33,180.0,59.400000000000006,High
4706,WALM024,Carrollton,Fashion accessories,22.0,2.0,15/09/23,15:26:00,Credit card,4.0,0.48,44.0,21.119999999999997,Low
4707,WALM070,Hurst,Home and lifestyle,48.0,1.0,26/09/23,16:17:00,Credit card,8.0,0.33,48.0,15.84,Medium
4708,WALM001,Houston,Fashion accessories,52.0,1.0,26/09/20,16:25:00,Credit card,5.0,0.36,52.0,18.72,Low
4709,WALM048,Harlingen,Home and lifestyle,44.0,1.0,05/11/20,16:11:00,Credit card,7.0,0.48,44.0,21.119999999999997,Medium
4710,WALM047,Flower Mound,Fashion accessories,57.0,2.0,04/08/21,16:03:00,Credit card,9.0,0.48,114.0,54.72,High
4711,WALM078,Del Rio,Home and lifestyle,25.0,2.0,01/08/22,16:54:00,Credit card,4.0,0.33,50.0,16.5,Low
4712,WALM057,Euless,Fashion accessories,66.0,3.0,20/10/21,15:45:00,Credit card,9.0,0.33,198.0,65.34,High
4713,WALM048,Harlingen,Home and lifestyle,81.0,2.0,27/11/20,17:47:00,Credit card,7.0,0.48,162.0,77.75999999999999,Medium
4714,WALM007,Arlington,Fashion accessories,20.0,1.0,25/11/22,17:18:00,Credit card,5.0,0.48,20.0,9.6,Low
4715,WALM008,Corpus Christi,Home and lifestyle,62.0,3.0,15/08/21,20:54:00,Credit card,5.0,0.48,186.0,89.28,Low
4716,WALM072,Lancaster,Fashion accessories,63.0,1.0,13/09/23,17:45:00,Credit card,6.0,0.33,63.0,20.790000000000003,Medium
4717,WALM083,Farmers Branch,Home and lifestyle,68.0,3.0,31/12/22,16:53:00,Credit card,6.0,0.33,204.0,67.32000000000001,Medium
4718,WALM078,Del Rio,Fashion accessories,65.0,3.0,06/11/22,18:22:00,Credit card,7.0,0.33,195.0,64.35000000000001,Medium
4720,WALM080,Nacogdoches,Fashion accessories,27.0,2.0,05/08/23,18:12:00,Credit card,4.0,0.33,54.0,17.82,Low
4721,WALM024,Carrollton,Home and lifestyle,18.0,3.0,20/09/22,18:47:00,Credit card,5.0,0.48,54.0,25.919999999999998,Low
4722,WALM060,DeSoto,Fashion accessories,26.0,3.0,25/12/21,19:55:00,Credit card,9.0,0.33,78.0,25.740000000000002,High
4723,WALM040,Edinburg,Home and lifestyle,50.0,2.0,07/08/21,16:47:00,Credit card,7.0,0.48,100.0,48.0,Medium
4724,WALM090,Brownwood,Fashion accessories,73.0,1.0,13/10/20,15:48:00,Credit card,7.0,0.33,73.0,24.09,Medium
4725,WALM021,McAllen,Home and lifestyle,81.0,1.0,09/09/21,19:03:00,Credit card,7.0,0.48,81.0,38.879999999999995,Medium
4726,WALM080,Nacogdoches,Fashion accessories,39.0,1.0,04/12/22,17:32:00,Credit card,6.0,0.33,39.0,12.870000000000001,Medium
4727,WALM023,Midland,Home and lifestyle,31.0,1.0,28/12/22,19:26:00,Credit card,4.0,0.48,31.0,14.879999999999999,Low
4728,WALM012,Garland,Fashion accessories,70.0,3.0,13/10/20,16:38:00,Credit card,4.0,0.48,210.0,100.8,Low
4729,WALM061,Cedar Park,Home and lifestyle,58.0,3.0,16/08/21,17:13:00,Credit card,9.0,0.33,174.0,57.42,High
4730,WALM085,Kerrville,Fashion accessories,27.0,3.0,29/12/21,20:19:00,Credit card,9.0,0.33,81.0,26.73,High
4731,WALM049,North Richland Hills,Home and lifestyle,72.0,3.0,09/11/20,16:54:00,Credit card,6.0,0.48,216.0,103.67999999999999,Medium
4732,WALM068,Burleson,Fashion accessories,34.0,2.0,17/10/22,15:04:00,Credit card,7.0,0.33,68.0,22.44,Medium
4733,WALM096,Eagle Pass,Home and lifestyle,74.0,2.0,09/09/22,16:56:00,Credit card,4.0,0.18,148.0,26.64,Low
4734,WALM016,Brownsville,Fashion accessories,61.0,1.0,04/10/22,18:37:00,Credit card,7.0,0.48,61.0,29.279999999999998,Medium
4735,WALM014,Amarillo,Home and lifestyle,18.0,3.0,01/09/22,18:57:00,Credit card,7.0,0.48,54.0,25.919999999999998,Medium
4736,WALM078,Del Rio,Fashion accessories,66.0,1.0,15/11/22,15:09:00,Credit card,6.0,0.33,66.0,21.78,Medium
4738,WALM100,Canyon,Fashion accessories,66.0,3.0,26/09/20,16:25:00,Credit card,9.0,0.18,198.0,35.64,High
4739,WALM057,Euless,Home and lifestyle,58.0,2.0,08/09/20,19:28:00,Credit card,8.0,0.33,116.0,38.28,Medium
4740,WALM066,Grapevine,Fashion accessories,22.0,1.0,10/11/23,20:31:00,Credit card,7.0,0.33,22.0,7.260000000000001,Medium
4741,WALM008,Corpus Christi,Home and lifestyle,34.0,3.0,14/11/21,18:57:00,Credit card,9.0,0.48,102.0,48.96,High
4742,WALM002,Dallas,Fashion accessories,35.0,3.0,22/11/23,16:02:00,Credit card,9.0,0.36,105.0,37.8,High
4743,WALM064,Bedford,Home and lifestyle,69.0,2.0,01/09/21,18:48:00,Credit card,9.0,0.33,138.0,45.54,High
4744,WALM083,Farmers Branch,Fashion accessories,56.0,1.0,04/12/20,19:00:00,Credit card,6.0,0.33,56.0,18.48,Medium
4745,WALM017,McKinney,Home and lifestyle,68.0,3.0,12/12/20,18:06:00,Credit card,4.0,0.48,204.0,97.92,Low
4746,WALM040,Edinburg,Fashion accessories,41.0,1.0,07/12/22,18:58:00,Credit card,5.0,0.48,41.0,19.68,Low
4747,WALM012,Garland,Home and lifestyle,34.0,1.0,22/11/22,16:41:00,Credit card,8.0,0.48,34.0,16.32,Medium
4748,WALM076,Huntsville,Fashion accessories,48.0,2.0,01/10/20,20:34:00,Credit card,8.0,0.33,96.0,31.68,Medium
4749,WALM076,Huntsville,Home and lifestyle,38.0,3.0,18/12/21,19:38:00,Credit card,7.0,0.33,114.0,37.620000000000005,Medium
4750,WALM033,Pearland,Fashion accessories,40.0,3.0,06/12/21,20:21:00,Credit card,7.0,0.48,120.0,57.599999999999994,Medium
4751,WALM012,Garland,Home and lifestyle,82.0,2.0,08/09/20,19:07:00,Credit card,6.0,0.48,164.0,78.72,Medium
4752,WALM048,Harlingen,Fashion accessories,17.0,3.0,18/08/20,17:35:00,Credit card,8.0,0.48,51.0,24.48,Medium
4753,WALM083,Farmers Branch,Home and lifestyle,29.0,3.0,19/12/22,18:48:00,Credit card,8.0,0.33,87.0,28.71,Medium
4754,WALM016,Brownsville,Fashion accessories,61.0,3.0,15/12/22,16:04:00,Credit card,5.0,0.48,183.0,87.84,Low
4755,WALM049,North Richland Hills,Home and lifestyle,23.0,1.0,16/10/23,15:30:00,Credit card,7.0,0.48,23.0,11.04,Medium
4756,WALM009,Plano,Fashion accessories,63.0,2.0,06/09/20,15:20:00,Credit card,6.0,0.48,126.0,60.48,Medium
4757,WALM048,Harlingen,Home and lifestyle,66.0,3.0,01/10/20,20:39:00,Credit card,5.0,0.48,198.0,95.03999999999999,Low
4758,WALM012,Garland,Fashion accessories,39.0,3.0,25/09/20,18:27:00,Credit card,9.0,0.48,117.0,56.16,High
4759,WALM019,Pasadena,Home and lifestyle,69.0,1.0,23/11/23,16:43:00,Credit card,9.0,0.48,69.0,33.12,High
4760,WALM094,Alamo,Fashion accessories,50.0,1.0,02/08/21,19:37:00,Credit card,9.0,0.33,50.0,16.5,High
4761,WALM026,Denton,Home and lifestyle,61.0,2.0,09/08/20,16:56:00,Credit card,6.0,0.48,122.0,58.559999999999995,Medium
4762,WALM005,Fort Worth,Fashion accessories,83.0,1.0,26/10/22,17:43:00,Credit card,8.0,0.48,83.0,39.839999999999996,Medium
4763,WALM045,Missouri City,Home and lifestyle,71.0,1.0,08/09/22,16:10:00,Credit card,7.0,0.48,71.0,34.08,Medium
4764,WALM045,Missouri City,Fashion accessories,49.0,3.0,24/11/22,19:11:00,Credit card,4.0,0.48,147.0,70.56,Low
4765,WALM031,Lewisville,Home and lifestyle,48.0,1.0,01/10/20,15:47:00,Credit card,5.0,0.48,48.0,23.04,Low
4766,WALM066,Grapevine,Fashion accessories,62.0,1.0,24/08/21,19:34:00,Credit card,6.0,0.33,62.0,20.46,Medium
4767,WALM021,McAllen,Home and lifestyle,67.0,3.0,25/10/20,17:37:00,Credit card,9.0,0.48,201.0,96.47999999999999,High
4768,WALM060,DeSoto,Fashion accessories,52.0,1.0,19/12/23,18:13:00,Credit card,7.0,0.33,52.0,17.16,Medium
4770,WALM095,Big Spring,Fashion accessories,35.0,1.0,21/11/20,17:15:00,Credit card,5.0,0.33,35.0,11.55,Low
4771,WALM083,Farmers Branch,Home and lifestyle,71.0,3.0,02/08/22,20:12:00,Credit card,4.0,0.33,213.0,70.29,Low
4772,WALM080,Nacogdoches,Fashion accessories,47.0,2.0,25/10/23,19:23:00,Credit card,7.0,0.33,94.0,31.020000000000003,Medium
4773,WALM076,Huntsville,Home and lifestyle,41.0,2.0,21/12/23,18:10:00,Credit card,6.0,0.33,82.0,27.060000000000002,Medium
4774,WALM022,Mesquite,Fashion accessories,72.0,1.0,15/11/21,19:29:00,Credit card,9.0,0.48,72.0,34.56,High
4775,WALM002,Dallas,Home and lifestyle,51.0,1.0,03/09/20,16:31:00,Credit card,6.0,0.36,51.0,18.36,Medium
4776,WALM021,McAllen,Fashion accessories,41.0,1.0,25/12/20,17:11:00,Credit card,5.0,0.48,41.0,19.68,Low
4777,WALM096,Eagle Pass,Home and lifestyle,67.0,1.0,11/12/20,20:28:00,Credit card,6.0,0.18,67.0,12.059999999999999,Medium
4778,WALM021,McAllen,Fashion accessories,22.0,2.0,13/08/21,16:53:00,Credit card,7.0,0.48,44.0,21.119999999999997,Medium
4779,WALM058,Port Arthur,Home and lifestyle,74.0,3.0,03/10/20,16:09:00,Credit card,7.0,0.33,222.0,73.26,Medium
4780,WALM020,Killeen,Fashion accessories,27.0,1.0,09/08/22,20:44:00,Credit card,5.0,0.48,27.0,12.959999999999999,Low
4781,WALM041,Mission,Home and lifestyle,78.0,1.0,07/08/20,16:27:00,Ewallet,4.0,0.48,78.0,37.44,Low
4782,WALM044,Pharr,Fashion accessories,81.0,1.0,29/12/21,16:23:00,Credit card,5.0,0.48,81.0,38.879999999999995,Low
4783,WALM041,Mission,Home and lifestyle,59.0,2.0,15/08/23,19:05:00,Cash,6.0,0.48,118.0,56.64,Medium
4784,WALM072,Lancaster,Fashion accessories,75.0,2.0,17/12/20,15:30:00,Credit card,5.0,0.33,150.0,49.5,Low
4785,WALM039,Longview,Home and lifestyle,29.0,1.0,30/10/22,20:50:00,Credit card,5.0,0.48,29.0,13.92,Low
4786,WALM043,Baytown,Fashion accessories,30.0,2.0,26/10/21,20:21:00,Credit card,9.0,0.48,60.0,28.799999999999997,High
4787,WALM026,Denton,Home and lifestyle,44.0,2.0,10/08/22,17:34:00,Credit card,9.0,0.48,88.0,42.239999999999995,High
4788,WALM066,Grapevine,Fashion accessories,69.0,2.0,27/12/21,16:13:00,Credit card,7.0,0.33,138.0,45.54,Medium
4789,WALM066,Grapevine,Home and lifestyle,78.0,1.0,27/11/21,16:47:00,Credit card,9.0,0.33,78.0,25.740000000000002,High
4790,WALM083,Farmers Branch,Fashion accessories,32.0,1.0,01/11/21,20:50:00,Credit card,7.0,0.33,32.0,10.56,Medium
4791,WALM094,Alamo,Home and lifestyle,18.0,1.0,12/10/21,19:09:00,Credit card,4.0,0.33,18.0,5.94,Low
4792,WALM047,Flower Mound,Fashion accessories,15.0,2.0,28/11/23,20:47:00,Credit card,4.0,0.48,30.0,14.399999999999999,Low
4793,WALM067,Haltom City,Home and lifestyle,57.0,1.0,06/11/23,19:39:00,Credit card,7.0,0.33,57.0,18.810000000000002,Medium
4794,WALM070,Hurst,Fashion accessories,50.0,3.0,31/10/23,15:42:00,Credit card,7.0,0.33,150.0,49.5,Medium
4795,WALM059,Pflugerville,Home and lifestyle,67.0,3.0,18/12/21,15:41:00,Credit card,5.0,0.33,201.0,66.33,Low
4796,WALM083,Farmers Branch,Fashion accessories,19.0,1.0,24/11/23,18:45:00,Credit card,7.0,0.33,19.0,6.2700000000000005,Medium
4797,WALM061,Cedar Park,Home and lifestyle,60.0,3.0,29/08/20,20:02:00,Credit card,4.0,0.33,180.0,59.400000000000006,Low
4798,WALM097,Alice,Fashion accessories,42.0,1.0,10/09/20,20:20:00,Credit card,4.0,0.18,42.0,7.56,Low
4799,WALM043,Baytown,Home and lifestyle,26.0,3.0,24/11/20,20:32:00,Credit card,8.0,0.48,78.0,37.44,Medium
4800,WALM007,Arlington,Fashion accessories,48.0,3.0,13/09/21,18:37:00,Credit card,7.0,0.48,144.0,69.12,Medium
4801,WALM064,Bedford,Home and lifestyle,65.0,2.0,16/12/20,18:29:00,Credit card,9.0,0.33,130.0,42.9,High
4802,WALM080,Nacogdoches,Fashion accessories,34.0,3.0,22/08/22,16:39:00,Credit card,8.0,0.33,102.0,33.660000000000004,Medium
4803,WALM043,Baytown,Home and lifestyle,40.0,2.0,13/09/20,17:42:00,Credit card,9.0,0.48,80.0,38.4,High
4804,WALM019,Pasadena,Fashion accessories,83.0,2.0,08/09/20,20:35:00,Credit card,5.0,0.48,166.0,79.67999999999999,Low
4805,WALM001,Houston,Home and lifestyle,84.0,1.0,27/10/20,19:39:00,Credit card,9.0,0.36,84.0,30.24,High
4806,WALM078,Del Rio,Fashion accessories,84.0,3.0,28/11/20,18:15:00,Credit card,4.0,0.33,252.0,83.16000000000001,Low
4807,WALM078,Del Rio,Home and lifestyle,63.0,2.0,05/10/23,16:36:00,Credit card,4.0,0.33,126.0,41.580000000000005,Low
4808,WALM011,Lubbock,Fashion accessories,31.0,1.0,03/12/20,18:51:00,Credit card,8.0,0.48,31.0,14.879999999999999,Medium
4809,WALM076,Huntsville,Home and lifestyle,26.0,2.0,13/10/22,17:39:00,Credit card,8.0,0.33,52.0,17.16,Medium
4810,WALM045,Missouri City,Fashion accessories,31.0,2.0,27/09/20,18:41:00,Credit card,7.0,0.48,62.0,29.759999999999998,Medium
4811,WALM042,Bryan,Home and lifestyle,27.0,1.0,31/08/21,17:58:00,Credit card,6.0,0.48,27.0,12.959999999999999,Medium
4812,WALM088,Cleburne,Fashion accessories,50.0,3.0,15/12/21,18:20:00,Credit card,6.0,0.33,150.0,49.5,Medium
4813,WALM083,Farmers Branch,Home and lifestyle,17.0,3.0,20/08/20,15:03:00,Credit card,5.0,0.33,51.0,16.830000000000002,Low
4815,WALM006,El Paso,Home and lifestyle,48.0,1.0,09/12/21,16:17:00,Credit card,5.0,0.48,48.0,23.04,Low
4816,WALM060,DeSoto,Fashion accessories,41.0,3.0,10/12/21,17:17:00,Credit card,9.0,0.33,123.0,40.59,High
4817,WALM049,North Richland Hills,Home and lifestyle,69.0,3.0,19/11/22,17:40:00,Credit card,8.0,0.48,207.0,99.36,Medium
4818,WALM096,Eagle Pass,Fashion accessories,58.0,3.0,30/09/20,18:48:00,Credit card,6.0,0.18,174.0,31.32,Medium
4819,WALM088,Cleburne,Home and lifestyle,62.0,2.0,31/10/20,18:15:00,Credit card,7.0,0.33,124.0,40.92,Medium
4820,WALM041,Mission,Fashion accessories,52.0,2.0,04/12/21,15:35:00,Ewallet,7.0,0.48,104.0,49.92,Medium
4821,WALM019,Pasadena,Home and lifestyle,43.0,3.0,29/10/21,15:44:00,Credit card,8.0,0.48,129.0,61.919999999999995,Medium
4822,WALM090,Brownwood,Fashion accessories,55.0,3.0,07/11/23,17:39:00,Credit card,5.0,0.33,165.0,54.45,Low
4823,WALM013,Irving,Home and lifestyle,15.0,3.0,24/09/21,15:16:00,Credit card,7.0,0.48,45.0,21.599999999999998,Medium
4824,WALM002,Dallas,Fashion accessories,42.0,1.0,25/08/20,20:49:00,Credit card,5.0,0.36,42.0,15.12,Low
4825,WALM093,Angleton,Home and lifestyle,51.0,3.0,05/09/21,18:03:00,Credit card,7.0,0.33,153.0,50.49,Medium
4826,WALM067,Haltom City,Fashion accessories,39.0,3.0,29/10/20,18:11:00,Credit card,7.0,0.33,117.0,38.61,Medium
4827,WALM059,Pflugerville,Home and lifestyle,40.0,2.0,26/09/21,19:07:00,Credit card,8.0,0.33,80.0,26.400000000000002,Medium
4828,WALM059,Pflugerville,Fashion accessories,72.0,3.0,08/08/20,17:44:00,Credit card,9.0,0.33,216.0,71.28,High
4829,WALM027,Abilene,Home and lifestyle,69.0,1.0,05/08/21,20:27:00,Credit card,6.0,0.48,69.0,33.12,Medium
4830,WALM041,Mission,Fashion accessories,69.0,3.0,13/09/23,19:25:00,Cash,8.0,0.48,207.0,99.36,Medium
4831,WALM098,Mineral Wells,Home and lifestyle,76.0,1.0,20/12/22,16:17:00,Credit card,7.0,0.18,76.0,13.68,Medium
4832,WALM005,Fort Worth,Fashion accessories,31.0,1.0,09/10/22,18:08:00,Credit card,6.0,0.48,31.0,14.879999999999999,Medium
4833,WALM022,Mesquite,Home and lifestyle,16.0,1.0,21/10/21,15:29:00,Credit card,8.0,0.48,16.0,7.68,Medium
4834,WALM039,Longview,Fashion accessories,61.0,3.0,16/11/23,18:31:00,Credit card,9.0,0.48,183.0,87.84,High
4835,WALM017,McKinney,Home and lifestyle,71.0,3.0,30/08/21,19:06:00,Credit card,6.0,0.48,213.0,102.24,Medium
4836,WALM092,Lake Jackson,Fashion accessories,39.0,2.0,24/09/21,17:56:00,Credit card,6.0,0.33,78.0,25.740000000000002,Medium
4837,WALM010,Laredo,Home and lifestyle,57.0,1.0,19/11/20,17:05:00,Credit card,5.0,0.48,57.0,27.36,Low
4838,WALM081,Friendswood,Fashion accessories,78.0,3.0,25/09/20,15:57:00,Credit card,6.0,0.33,234.0,77.22,Medium
4839,WALM095,Big Spring,Home and lifestyle,72.0,2.0,20/09/22,20:12:00,Credit card,7.0,0.33,144.0,47.52,Medium
4840,WALM053,Conroe,Fashion accessories,76.0,1.0,22/10/23,19:38:00,Credit card,4.0,0.21,76.0,15.959999999999999,Low
4841,WALM021,McAllen,Home and lifestyle,27.0,1.0,22/11/23,17:21:00,Credit card,4.0,0.48,27.0,12.959999999999999,Low
4842,WALM016,Brownsville,Fashion accessories,81.0,2.0,24/09/22,15:17:00,Credit card,9.0,0.48,162.0,77.75999999999999,High
4843,WALM052,Mansfield,Home and lifestyle,33.0,3.0,08/09/21,18:58:00,Credit card,5.0,0.57,99.0,56.42999999999999,Low
4844,WALM023,Midland,Fashion accessories,37.0,3.0,21/09/22,20:55:00,Credit card,6.0,0.48,111.0,53.28,Medium
4845,WALM052,Mansfield,Home and lifestyle,28.0,1.0,15/09/23,18:46:00,Credit card,7.0,0.57,28.0,15.959999999999999,Medium
4846,WALM095,Big Spring,Fashion accessories,34.0,1.0,24/10/21,20:40:00,Credit card,7.0,0.33,34.0,11.22,Medium
4847,WALM069,Rockwall,Home and lifestyle,54.0,3.0,23/12/22,15:53:00,Credit card,8.0,0.33,162.0,53.46,Medium
4848,WALM005,Fort Worth,Fashion accessories,48.0,2.0,16/09/21,20:30:00,Credit card,4.0,0.48,96.0,46.08,Low
4849,WALM068,Burleson,Home and lifestyle,53.0,3.0,15/09/21,15:19:00,Credit card,8.0,0.33,159.0,52.470000000000006,Medium
4850,WALM068,Burleson,Fashion accessories,54.0,3.0,15/10/22,19:32:00,Credit card,9.0,0.33,162.0,53.46,High
4851,WALM002,Dallas,Home and lifestyle,62.0,2.0,10/12/21,18:11:00,Credit card,4.0,0.36,124.0,44.64,Low
4852,WALM059,Pflugerville,Fashion accessories,27.0,2.0,29/12/23,16:05:00,Credit card,9.0,0.33,54.0,17.82,High
4853,WALM016,Brownsville,Home and lifestyle,33.0,3.0,27/10/22,19:55:00,Credit card,9.0,0.48,99.0,47.519999999999996,High
4854,WALM005,Fort Worth,Fashion accessories,76.0,1.0,02/11/20,15:43:00,Credit card,8.0,0.48,76.0,36.48,Medium
4855,WALM091,Little Elm,Home and lifestyle,85.0,1.0,31/08/22,15:02:00,Credit card,8.0,0.33,85.0,28.05,Medium
4856,WALM011,Lubbock,Fashion accessories,75.0,2.0,29/12/23,19:56:00,Credit card,8.0,0.48,150.0,72.0,Medium
4857,WALM062,Galveston,Home and lifestyle,22.0,3.0,15/10/21,17:19:00,Credit card,8.0,0.33,66.0,21.78,Medium
4858,WALM042,Bryan,Fashion accessories,77.0,2.0,02/09/20,19:10:00,Credit card,6.0,0.48,154.0,73.92,Medium
4859,WALM088,Cleburne,Home and lifestyle,29.0,1.0,14/12/23,17:12:00,Credit card,5.0,0.33,29.0,9.57,Low
4860,WALM097,Alice,Fashion accessories,82.0,1.0,14/10/20,16:30:00,Credit card,7.0,0.18,82.0,14.76,Medium
4862,WALM022,Mesquite,Fashion accessories,57.0,1.0,09/10/21,17:08:00,Credit card,6.0,0.48,57.0,27.36,Medium
4863,WALM013,Irving,Home and lifestyle,72.0,2.0,27/10/23,17:54:00,Credit card,8.0,0.48,144.0,69.12,Medium
4864,WALM069,Rockwall,Fashion accessories,45.0,1.0,26/09/21,16:44:00,Credit card,5.0,0.33,45.0,14.850000000000001,Low
4865,WALM088,Cleburne,Home and lifestyle,30.0,3.0,12/08/20,16:44:00,Credit card,8.0,0.33,90.0,29.700000000000003,Medium
4866,WALM001,Houston,Fashion accessories,75.0,2.0,18/09/23,16:01:00,Credit card,9.0,0.36,150.0,54.0,High
4867,WALM013,Irving,Home and lifestyle,69.0,2.0,07/09/21,18:13:00,Credit card,4.0,0.48,138.0,66.24,Low
4868,WALM030,Richardson,Fashion accessories,32.0,3.0,29/08/21,20:55:00,Credit card,4.0,0.48,96.0,46.08,Low
4869,WALM091,Little Elm,Home and lifestyle,28.0,3.0,23/09/20,18:10:00,Credit card,4.0,0.33,84.0,27.720000000000002,Low
4870,WALM011,Lubbock,Fashion accessories,63.0,2.0,01/11/23,20:54:00,Credit card,4.0,0.48,126.0,60.48,Low
4871,WALM043,Baytown,Home and lifestyle,31.0,1.0,01/10/21,15:03:00,Credit card,4.0,0.48,31.0,14.879999999999999,Low
4872,WALM096,Eagle Pass,Fashion accessories,39.0,3.0,26/12/22,17:06:00,Credit card,7.0,0.18,117.0,21.06,Medium
4873,WALM097,Alice,Home and lifestyle,73.0,2.0,28/08/20,15:35:00,Credit card,6.0,0.18,146.0,26.279999999999998,Medium
4874,WALM083,Farmers Branch,Fashion accessories,15.0,1.0,29/08/21,15:27:00,Credit card,7.0,0.33,15.0,4.95,Medium
4875,WALM094,Alamo,Home and lifestyle,22.0,2.0,22/12/23,19:39:00,Credit card,5.0,0.33,44.0,14.520000000000001,Low
4876,WALM014,Amarillo,Fashion accessories,55.0,2.0,26/09/23,17:57:00,Credit card,6.0,0.48,110.0,52.8,Medium
4877,WALM043,Baytown,Home and lifestyle,33.0,2.0,26/11/20,20:09:00,Credit card,8.0,0.48,66.0,31.68,Medium
4878,WALM020,Killeen,Fashion accessories,31.0,2.0,10/08/23,16:09:00,Credit card,7.0,0.48,62.0,29.759999999999998,Medium
4879,WALM068,Burleson,Home and lifestyle,36.0,2.0,06/08/23,20:30:00,Credit card,9.0,0.33,72.0,23.76,High
4880,WALM001,Houston,Fashion accessories,47.0,1.0,06/10/21,17:51:00,Credit card,9.0,0.36,47.0,16.919999999999998,High
4881,WALM022,Mesquite,Home and lifestyle,17.0,1.0,28/12/22,15:26:00,Credit card,4.0,0.48,17.0,8.16,Low
4882,WALM039,Longview,Fashion accessories,17.0,3.0,29/09/22,15:29:00,Credit card,7.0,0.48,51.0,24.48,Medium
4883,WALM064,Bedford,Home and lifestyle,15.0,3.0,18/08/22,17:53:00,Credit card,8.0,0.33,45.0,14.850000000000001,Medium
4884,WALM012,Garland,Fashion accessories,19.0,2.0,21/12/23,20:35:00,Credit card,7.0,0.48,38.0,18.24,Medium
4885,WALM049,North Richland Hills,Home and lifestyle,62.0,1.0,19/08/22,20:09:00,Credit card,5.0,0.48,62.0,29.759999999999998,Low
4886,WALM015,Grand Prairie,Fashion accessories,65.0,3.0,10/12/22,17:47:00,Credit card,5.0,0.48,195.0,93.6,Low
4887,WALM097,Alice,Home and lifestyle,23.0,1.0,24/12/20,16:31:00,Credit card,5.0,0.18,23.0,4.14,Low
4888,WALM053,Conroe,Fashion accessories,79.0,3.0,24/09/21,18:24:00,Credit card,7.0,0.21,237.0,49.769999999999996,Medium
4889,WALM008,Corpus Christi,Home and lifestyle,20.0,3.0,10/08/23,17:02:00,Credit card,4.0,0.48,60.0,28.799999999999997,Low
4890,WALM092,Lake Jackson,Fashion accessories,34.0,2.0,31/12/22,18:04:00,Credit card,9.0,0.33,68.0,22.44,High
